chr	geneID	start	end
chr14	ENSG00000253274.1	106670603	106691042
chr14	ENSG00000223506.2	106673395	106694350
chr14	ENSG00000253820.1	106676517	106696562
chr14	ENSG00000254036.1	106677113	106697200
chr14	ENSG00000253635.1	106682657	106702888
chr14	ENSG00000254052.1	106685102	106705397
chr14	ENSG00000253703.2	106693846	106714286
chr14	ENSG00000211973.2	106704684	106725181
chr14	ENSG00000211974.3	106713574	106734093
chr14	ENSG00000282600.2	106718163	106738615
chr14	ENSG00000281990.1	106727110	106747547
chr14	ENSG00000283571.1	106740289	106760594
chr14	ENSG00000280411.1	106752092	106772588
chr14	ENSG00000274576.2	106760577	106781020
chr14	ENSG00000254056.1	106765157	106785618
chr14	ENSG00000225698.3	106780691	106801233
chr14	ENSG00000211976.2	106792694	106813233
chr14	ENSG00000224650.2	106800442	106821131
chr14	ENSG00000254134.1	106811174	106831414
chr14	ENSG00000254176.1	106813687	106834147
chr14	ENSG00000253247.1	106817869	106838163
chr14	ENSG00000253310.1	106821767	106842052
chr14	ENSG00000265929.1	106840885	106860999
chr14	ENSG00000211978.2	106841123	106861417
chr14	ENSG00000253674.1	106855627	106875895
chr14	ENSG00000275747.1	106857660	106878092
chr14	ENSG00000283906.1	106862783	106883186
chr14	ENSG00000211979.2	106864583	106885071
chr14	ENSG00000253303.1	106869563	106889812
chr15	ENSG00000215567.5	19868555	19897814
chr15	ENSG00000201241.1	19873614	19893716
chr15	ENSG00000258463.1	19889334	19909559
chr15	ENSG00000274347.1	19945300	19965602
chr15	ENSG00000188403.7	19954666	19975101
chr15	ENSG00000258706.1	19957414	19978352
chr15	ENSG00000259337.4	19962782	19983218
chr15	ENSG00000259490.2	19977656	19998117
chr15	ENSG00000270961.1	19993840	20013862
chr15	ENSG00000271317.1	19994797	20014815
chr15	ENSG00000282520.1	19995905	20015935
chr15	ENSG00000282599.1	19998402	20018432
chr15	ENSG00000271336.1	20001153	20021169
chr15	ENSG00000277988.1	20002741	20024208
chr15	ENSG00000259769.1	20036296	20057994
chr15	ENSG00000258397.1	20063699	20084334
chr15	ENSG00000239471.3	20085733	20106029
chr15	ENSG00000258410.1	20118745	20157953
chr15	ENSG00000278935.1	20131794	20156430
chr15	ENSG00000258780.1	20143776	20170826
chr15	ENSG00000258628.1	20218620	20287503
chr15	ENSG00000259156.7	20272744	20301586
chr15	ENSG00000258654.1	20334736	20369166
chr15	ENSG00000180229.12	20369495	20516180
chr15	ENSG00000258488.2	20506252	20530627
chr15	ENSG00000277322.1	20521856	20551800
chr15	ENSG00000258797.2	20535576	20559444
chr15	ENSG00000181984.11	20552375	20585696
chr15	ENSG00000278497.1	20560886	20581175
chr15	ENSG00000258916.2	20583494	20609195
chr15	ENSG00000258707.2	20616819	20637365
chr15	ENSG00000270685.1	20629464	20649890
chr15	ENSG00000278626.1	20632799	20653448
chr15	ENSG00000258590.5	20647638	20698408
chr15	ENSG00000279628.1	20648900	20674970
chr15	ENSG00000260409.1	20719747	20766183
chr15	ENSG00000238478.1	20728679	20748785
chr15	ENSG00000259383.1	20749311	20769907
chr15	ENSG00000259443.1	20763084	20784871
chr15	ENSG00000258420.1	20765464	20785998
chr15	ENSG00000274499.1	20793505	20836173
chr15	ENSG00000259089.2	20803299	20824958
chr15	ENSG00000259214.1	20816454	20836640
chr15	ENSG00000265322.1	20822795	20842869
chr15	ENSG00000230031.10	20825372	20876314
chr15	ENSG00000238489.1	20845251	20865357
chr15	ENSG00000261048.1	20880206	20900606
chr15	ENSG00000261554.1	20883383	20903980
chr15	ENSG00000258799.1	20891441	20911609
chr15	ENSG00000270831.1	20906686	20945658
chr15	ENSG00000266545.1	20930252	20950333
chr15	ENSG00000258710.7	20930438	21003303
chr15	ENSG00000258855.1	20950675	20971581
chr15	ENSG00000258494.1	20959282	20980215
chr15	ENSG00000270824.1	21000494	21020516
chr15	ENSG00000270451.1	21001451	21021469
chr15	ENSG00000282089.1	21002559	21022589
chr15	ENSG00000282268.1	21005048	21025078
chr15	ENSG00000270185.1	21007800	21027816
chr15	ENSG00000259698.1	21009388	21030851
chr15	ENSG00000259025.1	21043004	21064702
chr15	ENSG00000258771.1	21070812	21091447
chr15	ENSG00000243059.3	21092843	21113138
chr15	ENSG00000260986.1	21117698	21140095
chr15	ENSG00000279595.1	21138334	21162970
chr15	ENSG00000258684.2	21150305	21177357
chr15	ENSG00000258883.1	21240180	21270147
chr15	ENSG00000237161.4	21283653	21305201
chr15	ENSG00000247765.2	21288233	21335241
chr15	ENSG00000207289.1	21297749	21317855
chr15	ENSG00000280881.1	21318380	21338980
chr15	ENSG00000280703.1	21332171	21353958
chr15	ENSG00000258415.2	21334548	21355085
chr15	ENSG00000268531.3	21358459	21380621
chr15	ENSG00000258712.2	21362793	21383881
chr15	ENSG00000258767.1	21372383	21392842
chr15	ENSG00000258848.1	21373821	21394064
chr15	ENSG00000277243.1	21396385	21416459
chr15	ENSG00000278522.4	21398243	21450451
chr15	ENSG00000275174.1	21418879	21438985
chr15	ENSG00000281347.2	21480364	21519404
chr15	ENSG00000277841.1	21503959	21524040
chr15	ENSG00000280724.1	21504144	21577053
chr15	ENSG00000283137.1	21533038	21553920
chr15	ENSG00000279639.2	21564225	21585207
chr15	ENSG00000283680.1	21585580	21606510
chr15	ENSG00000283336.1	21599104	21620016
chr15	ENSG00000283401.1	21604118	21625038
chr15	ENSG00000182974.3	21627909	21648992
chr15	ENSG00000279408.2	21641844	21663039
chr15	ENSG00000279445.2	21673038	21693962
chr15	ENSG00000281113.1	21693428	21715627
chr15	ENSG00000281087.1	21699649	21720270
chr15	ENSG00000281179.1	21707808	21728245
chr15	ENSG00000281550.1	21725506	21745945
chr15	ENSG00000278263.2	21732364	21752799
chr15	ENSG00000280655.1	21742278	21762710
chr15	ENSG00000265793.1	21833750	21853824
chr15	ENSG00000233917.8	21836329	21887703
chr15	ENSG00000200790.1	21856210	21876316
chr15	ENSG00000258585.2	21901559	21922590
chr15	ENSG00000258997.1	21917657	21956641
chr15	ENSG00000264902.1	21941242	21961323
chr15	ENSG00000283524.1	21961728	21982643
chr15	ENSG00000258786.1	21970321	21991209
chr15	ENSG00000284500.1	21980061	22135546
chr15	ENSG00000258721.2	21999548	22020529
chr15	ENSG00000259324.1	22021021	22041834
chr15	ENSG00000258652.3	22034742	22055399
chr15	ENSG00000261277.2	22046709	22067949
chr15	ENSG00000274102.1	22070527	22091659
chr15	ENSG00000183706.4	22084431	22105350
chr15	ENSG00000259435.2	22115618	22136435
chr15	ENSG00000260739.1	22135939	22158226
chr15	ENSG00000223877.4	22142276	22162897
chr15	ENSG00000270505.1	22150431	22170868
chr15	ENSG00000271288.1	22168107	22188542
chr15	ENSG00000259261.2	22174967	22195402
chr15	ENSG00000270356.1	22184885	22205317
chr15	ENSG00000271507.1	22192392	22212734
chr15	ENSG00000221641.1	22215278	22235329
chr15	ENSG00000259098.1	22248138	22268848
chr15	ENSG00000258732.1	22268971	22292872
chr15	ENSG00000274835.1	22350639	22370918
chr15	ENSG00000273679.1	22361736	22383570
chr15	ENSG00000274279.1	22391208	22416944
chr15	ENSG00000185182.14	22417039	22447902
chr15	ENSG00000274568.1	22419200	22439489
chr15	ENSG00000275363.1	22441209	22465154
chr15	ENSG00000277865.4	22448903	22479230
chr15	ENSG00000281909.1	22470439	22494840
chr15	ENSG00000276550.4	22485570	22600815
chr15	ENSG00000277561.4	22597540	22627854
chr15	ENSG00000277515.1	22599141	22619377
chr15	ENSG00000276141.4	22654359	22696213
chr15	ENSG00000277435.1	22680454	22701158
chr15	ENSG00000283273.1	22704342	22727727
chr15	ENSG00000277867.1	22704939	22725225
chr15	ENSG00000275325.4	22717104	22754918
chr15	ENSG00000277755.1	22746172	22766729
chr15	ENSG00000274253.4	22747857	22788741
chr15	ENSG00000259425.5	22760523	22786199
chr15	ENSG00000170113.15	22763288	22839791
chr15	ENSG00000140157.14	22828641	22877051
chr15	ENSG00000273749.4	22858385	22991063
chr15	ENSG00000275835.4	22973192	23049673
chr15	ENSG00000276172.1	23073094	23131324
chr15	ENSG00000273976.1	23118268	23146822
chr15	ENSG00000277505.1	23130563	23154422
chr15	ENSG00000175676.15	23147366	23180711
chr15	ENSG00000273981.1	23155897	23176186
chr15	ENSG00000274099.1	23169869	23192049
chr15	ENSG00000278541.1	23183491	23203696
chr15	ENSG00000276941.1	23187827	23207920
chr15	ENSG00000278552.1	23215876	23236391
chr15	ENSG00000259414.1	23279303	23303667
chr15	ENSG00000274471.1	23299607	23323276
chr15	ENSG00000273756.4	23316256	23344127
chr15	ENSG00000260399.1	23327985	23351848
chr15	ENSG00000261739.2	23344846	23375134
chr15	ENSG00000278222.1	23353272	23373561
chr15	ENSG00000261418.1	23420839	23445212
chr15	ENSG00000174450.11	23429498	23457234
chr15	ENSG00000265673.1	23552062	23572131
chr15	ENSG00000179455.7	23555678	23640075
chr15	ENSG00000260978.1	23559297	23579657
chr15	ENSG00000254585.2	23633544	23657841
chr15	ENSG00000182636.5	23675400	23697330
chr15	ENSG00000206616.1	23767437	23787543
chr15	ENSG00000261622.1	23902409	23951716
chr15	ENSG00000260232.1	23965172	24013435
chr15	ENSG00000260551.1	24152754	24179948
chr15	ENSG00000260780.1	24196784	24235854
chr15	ENSG00000261621.1	24225078	24286829
chr15	ENSG00000260959.1	24228145	24250192
chr15	ENSG00000261598.1	24289749	24310638
chr15	ENSG00000260760.1	24431127	24457967
chr15	ENSG00000259905.5	24483137	24662130
chr15	ENSG00000185823.3	24665868	24693393
chr15	ENSG00000128739.21	24813637	24988723
chr15	ENSG00000280118.1	24838357	24862253
chr15	ENSG00000241061.3	24898932	24919825
chr15	ENSG00000242088.1	24900874	24921125
chr15	ENSG00000273173.5	24958083	24978829
chr15	ENSG00000224078.13	24969557	25429462
chr15	ENSG00000270704.3	24974864	24995052
chr15	ENSG00000279192.1	24975174	24998232
chr15	ENSG00000271347.1	24981486	25001753
chr15	ENSG00000257647.1	25017736	25041872
chr15	ENSG00000257151.1	25022048	25046490
chr15	ENSG00000207063.1	25041477	25061571
chr15	ENSG00000207001.1	25044210	25064304
chr15	ENSG00000207014.1	25046860	25066954
chr15	ENSG00000207191.1	25052333	25072427
chr15	ENSG00000207442.1	25055026	25075121
chr15	ENSG00000207133.1	25057788	25077882
chr15	ENSG00000207093.1	25060432	25080526
chr15	ENSG00000206727.1	25063107	25083201
chr15	ENSG00000200661.1	25064114	25084215
chr15	ENSG00000206609.1	25065929	25086020
chr15	ENSG00000207197.1	25067051	25087142
chr15	ENSG00000207137.1	25069058	25089149
chr15	ENSG00000206621.1	25070142	25090233
chr15	ENSG00000207174.1	25071287	25091378
chr15	ENSG00000207263.1	25072768	25092859
chr15	ENSG00000206656.1	25073588	25093679
chr15	ENSG00000206688.1	25075385	25095476
chr15	ENSG00000207460.1	25076527	25096618
chr15	ENSG00000275127.1	25080011	25100014
chr15	ENSG00000207375.1	25081786	25101877
chr15	ENSG00000279735.2	25081960	25102377
chr15	ENSG00000207279.1	25084037	25104128
chr15	ENSG00000252326.1	25087663	25107754
chr15	ENSG00000207245.1	25096521	25116603
chr15	ENSG00000252277.1	25098268	25118352
chr15	ENSG00000270523.1	25120978	25141337
chr15	ENSG00000279050.1	25125642	25148055
chr15	ENSG00000212428.1	25149221	25169279
chr15	ENSG00000270814.1	25159337	25179676
chr15	ENSG00000201831.1	25160723	25180804
chr15	ENSG00000199712.1	25162635	25182716
chr15	ENSG00000199970.1	25164927	25185008
chr15	ENSG00000200680.1	25166832	25186913
chr15	ENSG00000200503.1	25168738	25188819
chr15	ENSG00000200812.1	25170497	25190578
chr15	ENSG00000278089.1	25172385	25192466
chr15	ENSG00000200726.1	25174306	25194387
chr15	ENSG00000199782.1	25175631	25195712
chr15	ENSG00000201943.1	25177536	25197616
chr15	ENSG00000200486.1	25179414	25199495
chr15	ENSG00000199453.1	25181416	25201497
chr15	ENSG00000199960.1	25184921	25205001
chr15	ENSG00000201679.1	25187576	25207656
chr15	ENSG00000200757.1	25189448	25209529
chr15	ENSG00000201482.1	25191323	25211404
chr15	ENSG00000200163.1	25193227	25213308
chr15	ENSG00000199968.1	25194357	25214438
chr15	ENSG00000201969.1	25196262	25216343
chr15	ENSG00000199833.1	25198083	25218163
chr15	ENSG00000201326.1	25199918	25219999
chr15	ENSG00000201331.1	25201796	25221877
chr15	ENSG00000200398.1	25203648	25223729
chr15	ENSG00000199489.1	25205541	25225622
chr15	ENSG00000201300.1	25210497	25230578
chr15	ENSG00000200801.1	25212348	25232428
chr15	ENSG00000199704.1	25213246	25233327
chr15	ENSG00000200987.1	25215203	25235284
chr15	ENSG00000202188.1	25217109	25237190
chr15	ENSG00000200949.1	25218967	25239048
chr15	ENSG00000200593.1	25220838	25240919
chr15	ENSG00000199311.1	25222387	25242468
chr15	ENSG00000201992.1	25224247	25244328
chr15	ENSG00000202499.1	25226085	25246166
chr15	ENSG00000200638.1	25227986	25248067
chr15	ENSG00000201907.1	25229838	25249919
chr15	ENSG00000200564.1	25231746	25251827
chr15	ENSG00000272460.1	25233614	25253695
chr15	ENSG00000200478.1	25235478	25255559
chr15	ENSG00000201143.1	25237345	25257426
chr15	ENSG00000202373.1	25239198	25259279
chr15	ENSG00000202261.1	25240859	25260940
chr15	ENSG00000280234.1	25245579	25267027
chr15	ENSG00000212380.1	25254510	25274590
chr15	ENSG00000276844.1	25256615	25276661
chr15	ENSG00000212528.1	25258466	25278551
chr15	ENSG00000201634.1	25259783	25279858
chr15	ENSG00000239169.1	25268343	25288409
chr15	ENSG00000114062.18	25323728	25449056
chr15	ENSG00000261529.1	25335633	25357235
chr15	ENSG00000235731.1	25474831	25588791
chr15	ENSG00000223628.2	25570969	25591122
chr15	ENSG00000206190.11	25667273	25875172
chr15	ENSG00000274307.1	25698470	25720869
chr15	ENSG00000222123.1	25728508	25748620
chr15	ENSG00000266517.1	25838747	25858825
chr15	ENSG00000259011.1	25855295	25887211
chr15	ENSG00000206187.3	25892360	26063120
chr15	ENSG00000258965.2	25918146	25938575
chr15	ENSG00000212604.1	25998940	26019074
chr15	ENSG00000258931.1	26040538	26062276
chr15	ENSG00000259150.5	26105813	26143037
chr15	ENSG00000235160.1	26385072	26456774
chr15	ENSG00000166206.14	26533546	26949539
chr15	ENSG00000278840.1	26547598	26567937
chr15	ENSG00000235518.2	26647030	26668763
chr15	ENSG00000242793.1	26841132	26861610
chr15	ENSG00000186297.11	26856363	26959207
chr15	ENSG00000259122.2	26954917	26980385
chr15	ENSG00000182256.12	26961282	27551112
chr15	ENSG00000228740.2	27147615	27171319
chr15	ENSG00000214254.3	27198089	27218635
chr15	ENSG00000200326.1	27270318	27290436
chr15	ENSG00000258624.1	27330524	27350804
chr15	ENSG00000261426.1	27352310	27376398
chr15	ENSG00000258970.1	27408796	27430735
chr15	ENSG00000259152.1	27412381	27438338
chr15	ENSG00000259168.1	27473035	27493296
chr15	ENSG00000258594.1	27611534	27639289
chr15	ENSG00000258853.1	27674498	27695768
chr15	ENSG00000104044.15	27744875	28109358
chr15	ENSG00000232394.1	27765621	27786798
chr15	ENSG00000228992.2	27885704	27906582
chr15	ENSG00000128731.15	28101040	28332152
chr15	ENSG00000256338.2	28305651	28326059
chr15	ENSG00000261401.1	28322237	28346609
chr15	ENSG00000261561.1	28336490	28356647
chr15	ENSG00000237850.7	28339051	28368080
chr15	ENSG00000261497.1	28352796	28375731
chr15	ENSG00000153684.14	28368664	28402018
chr15	ENSG00000276891.1	28377196	28397485
chr15	ENSG00000261524.1	28392868	28415033
chr15	ENSG00000276928.1	28406449	28426674
chr15	ENSG00000274532.1	28412172	28432373
chr15	ENSG00000266039.1	28416491	28436584
chr15	ENSG00000260159.1	28444660	28467783
chr15	ENSG00000261365.1	28463322	28483448
chr15	ENSG00000263964.1	28480752	28500845
chr15	ENSG00000274814.1	28484975	28505182
chr15	ENSG00000260053.2	28496625	28518808
chr15	ENSG00000183629.13	28512573	28542971
chr15	ENSG00000276955.1	28514151	28534440
chr15	ENSG00000261041.1	28535912	28559777
chr15	ENSG00000227717.4	28543638	28571379
chr15	ENSG00000260444.1	28554986	28575152
chr15	ENSG00000261581.1	28565019	28589400
chr15	ENSG00000206149.10	28580189	28695264
chr15	ENSG00000254398.1	28669405	28692252
chr15	ENSG00000188626.6	28691954	28728589
chr15	ENSG00000274632.1	28693554	28713790
chr15	ENSG00000261480.1	28709377	28748431
chr15	ENSG00000248334.6	28727583	28769204
chr15	ENSG00000260844.2	28753440	28774151
chr15	ENSG00000232431.3	28778243	28799198
chr15	ENSG00000256951.1	28779393	28799486
chr15	ENSG00000261377.5	28779664	28869007
chr15	ENSG00000271616.1	28820619	28841182
chr15	ENSG00000261649.6	28831833	28858675
chr15	ENSG00000034053.14	28874483	29128315
chr15	ENSG00000259277.1	28960196	28987464
chr15	ENSG00000104059.4	29110254	29580723
chr15	ENSG00000259299.1	29223673	29245137
chr15	ENSG00000185115.5	29254992	29279829
chr15	ENSG00000259690.1	29363602	29386956
chr15	ENSG00000259814.1	29599676	29621212
chr15	ENSG00000259300.2	29602570	29624274
chr15	ENSG00000256802.2	29664990	29690957
chr15	ENSG00000104067.16	29689367	29978865
chr15	ENSG00000259644.1	29718186	29739531
chr15	ENSG00000234664.1	29720713	29740985
chr15	ENSG00000259523.1	29812631	29834081
chr15	ENSG00000259749.1	29995205	30016430
chr15	ENSG00000259647.1	30035711	30055848
chr15	ENSG00000260174.1	30034455	30055296
chr15	ENSG00000229389.2	30042942	30083064
chr15	ENSG00000179938.12	30073053	30103499
chr15	ENSG00000273818.1	30081662	30101898
chr15	ENSG00000261792.1	30088826	30112093
chr15	ENSG00000178081.12	30093720	30141757
chr15	ENSG00000207432.1	30102198	30122330
chr15	ENSG00000261247.1	30125149	30155567
chr15	ENSG00000277637.1	30133733	30153969
chr15	ENSG00000260897.1	30140872	30163409
chr15	ENSG00000261747.3	30143933	30164110
chr15	ENSG00000259906.1	30160563	30189943
chr15	ENSG00000225930.3	30186036	30224540
chr15	ENSG00000259993.1	30213017	30235564
chr15	ENSG00000206972.1	30244402	30264508
chr15	ENSG00000270955.1	30272533	30298389
chr15	ENSG00000279417.1	30334307	30358236
chr15	ENSG00000238783.1	30345436	30365540
chr15	ENSG00000166664.13	30347766	30403849
chr15	ENSG00000238519.1	30374959	30395091
chr15	ENSG00000274966.1	30385146	30406368
chr15	ENSG00000186399.10	30393740	30424162
chr15	ENSG00000274424.1	30395307	30415597
chr15	ENSG00000271333.1	30410283	30430429
chr15	ENSG00000215302.8	30460779	30503816
chr15	ENSG00000270055.1	30477963	30500313
chr15	ENSG00000283345.1	30497624	30523698
chr15	ENSG00000260784.1	30506079	30527867
chr15	ENSG00000260693.1	30530093	30555969
chr15	ENSG00000178115.11	30542078	30572501
chr15	ENSG00000277031.1	30550644	30570934
chr15	ENSG00000259890.1	30557822	30581089
chr15	ENSG00000260128.6	30562738	30610647
chr15	ENSG00000207430.1	30571184	30591316
chr15	ENSG00000261794.1	30594126	30624561
chr15	ENSG00000270016.1	30597695	30618193
chr15	ENSG00000277467.1	30602724	30622960
chr15	ENSG00000269930.1	30606958	30627749
chr15	ENSG00000247728.2	30615051	30635353
chr15	ENSG00000187951.10	30614494	30782993
chr15	ENSG00000269974.1	30638797	30659529
chr15	ENSG00000206846.1	30663750	30683843
chr15	ENSG00000103832.10	30781573	30811859
chr15	ENSG00000278696.1	30790160	30810396
chr15	ENSG00000259845.1	30805271	30854153
chr15	ENSG00000260382.1	30872267	30893231
chr15	ENSG00000261628.1	30889480	30910327
chr15	ENSG00000198690.9	30893852	30953108
chr15	ENSG00000270015.1	30916514	30938407
chr15	ENSG00000166912.16	30928941	31001607
chr15	ENSG00000212526.1	30946248	30966350
chr15	ENSG00000134160.13	30991061	31171273
chr15	ENSG00000259720.1	31016272	31052302
chr15	ENSG00000207702.1	31055032	31075141
chr15	ENSG00000259448.2	31206020	31234445
chr15	ENSG00000259772.6	31211999	31240838
chr15	ENSG00000169926.10	31316855	31445665
chr15	ENSG00000259179.1	31410128	31430662
